contents,aug,contentsId,likecount,showTime,tv_name,uid,context,aug_context,label2,label7
善良的老头,善良的老人,2020/6/29 9:26,17,1695,7,2423348565,有问过延良的意见吗；老头正能量喜欢；哪的人怎么这么喜欢喝汽水；陈叔真的特别好,你问过阎良他的意见吗；老人喜欢它；为什么人们如此喜欢喝苏打水；陈淑真的很好,1,1
好怕相机出事呀,我担心我的相机会出问题,2020/6/22 10:10,12,2501,3,1643982294,这样看还挺帅；张东升真的是太狠了；桌子上的饭粒细节；回头啊兄弟三十万,那很帅；张东生真的很残忍；餐桌上米粒的细节；回头看，兄弟。三十万,1,1
看来还是不要和这种人接触的好,看来最好不要接触这样的人,2020/6/18 22:29,7,707,2,1248578923,普和严良都长不大了；这真的很东野奎吾；普冷静的有点让人害怕啊；自己作死谁拦的住,浦和严亮还没有长大；这真的很好，kuiwo Tono；普：冷静点。有点吓人；谁能阻止你自杀,1,3
岁以前的事情不记得放心吧,12岁之前不要记得事情，别担心,2020/6/19 18:08,79,1928,4,1390028181,这么大个人看不见吗；小宝被吓得好真实；童年阴影；回来拿鸡啊,这么大的人看不见吗；小宝非常害怕，他是如此真实；童年阴影；回来拿鸡,1,1
老陈出马一个顶俩,老陈接手了这项任务，一对二,2020/6/23 21:22,26,1776,7,1488338877,普的台词功底不错；起杀心了；这个普鬼精的；噗说其实我没有弟,浦对台词掌握得很好；我快死了；这个普通的鬼；浦说：“事实上，我没有兄弟。”,1,1
恢复的太快了,复苏太快了,2020/7/15 17:57,0,1575,11,1839648007,牌姐哭晕在厕所；那是相当难忘了；难忘重点；是挺难忘的,白姐在厕所里微弱地哭了；那太令人难忘了；难忘的要点；这是非常难忘的,1,2
女儿不死压根不来,如果我女儿不死，她根本不会来,2020/6/24 22:23,268,1406,9,2019423253,我家也有太真实了；配角戏一多就是要挂了；这个爸演技真好啊；这一段演技真实,这在我的家庭里太真实了；有这么多的配角，他们会死的；这个爸爸真的很擅长演戏；这部分表演是真实的,1,3
看久了觉得啥都是伏笔,看了很长时间，我觉得一切都有预兆,2020/7/12 21:40,1,506,6,1381826458,张老师没来心里空落的；现在穿的衣服都是新的了；秃头张老师自闭了哈；张东升没来换老师了,张小姐没有来。她感到空虚；我们穿的衣服都是新的；秃头的张老师有自闭症；张东生没有换老师,1,2
每天带着三十万跑心真大,每天和30万人一起跑步真是一件大事,2020/6/23 23:34,32,114,10,1424860440,我有点难啊；哇塞兄弟你怎么还活着；好剧值得花钱；要我哪还有心思学习,我有点难；哇，兄弟，你为什么还活着；一出好戏值得花钱；我怎么还能有学习的心呢,1,3
这让我细思极恐,这让我恐惧地思考,2020/6/28 3:56,5,222,11,2115522346,他爸死了对他打击真的挺大的吧；啊歌好听；弟活了吗；别惹我狠起来连自己都杀,他父亲的死对他来说真是一个沉重的打击，不是吗；啊，这首歌很美；哥哥还活着吗；别惹我自杀,1,3
学霸都是被供起来的好吗,薛巴都承认了，好吗,2020/6/26 14:44,14,412,0,8.32E+14,因为老师不会允许成绩好的被欺负；周末一起去爬山有要一起组队的吗；去唱歌吗；这滤镜电影的感觉很不错,因为老师不会允许成绩好的学生被欺负；周末我们去远足时你想组队吗；要唱歌；这种滤膜的感觉非常好,1,3
内心真强大,我的心真的很坚强,2020/6/18 14:44,169,1160,1,1178915342,真怕他笑出声；心情不错呀老哥；看他这个嘚瑟的样子；书里他媳妇怀疑他了,我怕他会笑；你心情很好，兄弟；像这样看着他；在书中，他的儿媳怀疑他,1,2
你怕是喝多了,恐怕你喝得太多了,2020/6/27 19:59,2,2430,9,1318234341,一时之间我竟然不知道该站哪边；没有绝对的坏人；严良你小子太不地道了；三只狐狸和一只小鸡啊,我一时不知道该站在哪一边；没有绝对的恶棍；颜亮，你真是太虚伪了；三只狐狸和一只鸡,1,3
比我妈温柔多了,比我妈妈温柔多了,2020/6/19 22:30,89,540,9,1022059478,又发疯了；周春红控制欲太强导致这孩子心理扭曲吧；你疯了能不能考虑孩子；太真实了这妈又爱又恨又气又失落,又疯了；周春红控制欲太强导致孩子心理扭曲；你疯了吗？你能想到孩子们吗；这太真实了。这位母亲既爱又恨，既愤怒又失落,1,3
厉害了开始演了,太棒了让我们开始吧,2020/6/22 1:24,170,2680,5,2068807788,少年成长了；机智了开始反击；这反套路厉害了；他爸根本不爱他了,青少年长大了；圆滑的开始反击；这个反向程序非常强大；他父亲一点也不爱他,1,1
升子我劝你善良,圣子，我劝你要善良,2020/6/25 15:43,50,1817,7,1301341918,这封信记住是个伏笔；咬唇好可爱；阴响师那个笑死我了；音乐一响爹妈白养,记住，这封信是一个预兆；咬嘴唇真可爱；尹祥石，我快死了；当音乐开始时，我父母免费抚养我,1,2
这人命太多了,生命太多了,2020/6/25 20:10,3,1047,10,1395193395,这是又来送人头；不算普个了；一家人齐了；如来佛祖都度不了他了,这是另一个头部发送；这不是一个普通的；全家人都在这里；如来佛甚至无法摆脱他,1,2
好久没看到这么优秀的网剧了,我已经很久没有看过这么优秀的网络剧了,2020/6/24 1:35,101,2129,11,1405959453,这是导演的真实生活；我没这种童年不用献给我；客气了；谁敢要这样的童年啊,这是导演的真实生活；我没有这样的童年。不要把它给我；不客气；谁敢有这样的童年,1,4
这么危险的地方不锁起来,不要把锁在这么危险的地方,2020/6/18 14:34,34,839,2,1406400262,牙齿上有普的吧；不是普带她上来会掉下去吗；我有证据我录屏了；这是要把第一名给抓走啊,你有普通的牙齿吗；普不是把她带大的吗？她会倒下吗；我有证据。我录下来了；这是为了抓住第一个位置,1,2
这三人会是下一个张东升吗,这三个人会是下一个张东生吗,2020/6/21 17:52,46,1075,2,3.16E+14,手上沾了血；这是在暗示什么吗；儿子有我；这作文笑死我了,他的双手沾满了血；这是暗示吗；儿子，我来了；这篇作文让我笑得要命,1,5
机智的一批,机智的一批,2020/6/16 23:22,18,1522,1,1621180208,好聪明啊；完了年级第一不保了；这两个孩子相依为命；有狐臭的是魔鬼么,多么聪明；当等级完成时，第一个等级不能保证；这两个孩子在生活上相互依赖；是有体味的魔鬼吗,1,1
她自己承受的太多了无形中也给孩子很大压力,她自己承受了太多，给孩子们带来了很大的压力,2020/6/24 15:37,40,1147,5,1654530851,这妈害了自己也害了儿子；公开的方式不对吧不光彩；严良换新衣服了；没有谁的世界是容易的,这位母亲伤害了自己和儿子；公开是不是很丢脸；颜亮换了衣服；没有人的世界是容易的,1,3
秦昊演的超级好,秦昊表现得非常好,2020/6/20 12:15,3,1426,1,1691721295,这男孩演技超棒将来会火；跟小女孩有啥关系有的人说话咋这么欠呢；谁他娘生的这些恶魔；开水吧硫酸哪这么容易拿到,这男孩的演技很好。他将来会很受欢迎；这和小女孩有什么关系？为什么有些人因为说话欠了这么多钱；这些恶魔到底是谁生的；烧开水。硫酸不太容易得到,1,4
哇塞片尾曲是朗做的大手笔,哇，朗唱了最后一首歌,2020/6/29 15:45,1,3748,5,1049510338,最怕空气突然宁静；大半夜来点阳间音乐啊；赶紧看一集粉雄救兵回点血；我还有机会吗哈,我最害怕的是空气突然平静下来；你为什么不在半夜听些阳光明媚的音乐呢；赶快看一集“粉红色男性救援士兵还一些血”；我还有机会吗,1,4
从来不关心儿子都会扭曲的,永远不要关心你的儿子。他会被扭曲的,2020/6/20 10:29,16,472,9,1191613146,秒啊这手沉默；妈觉得要失去儿子了；两个女人的第六感都很准；妈又要爆发了,秒，这只手是沉默的；妈妈认为她会失去儿子；两个女人都有很好的第六感；妈妈又要爆炸了,1,3
活在台词中的欣,生活在一线的辛,2020/6/20 21:13,11,1196,10,5423825662,严良心单纯但是做的事没一件单纯的；论好剧需要好编剧；抱紧宋旻浩；还有一个是残血,严格的良心是简单的，但没有什么是简单的；好的剧本需要好的作家；抱紧宋敏浩；另一个是残余血液,1,2
这不是噗的戏份吗,这不是普的部分吗,2020/6/23 22:30,22,396,1,1553924774,报警电话回拨不太好吧；这么棒的演技谁不来看；叫姐；就知道这俩是来坑这孩子的,给警察打电话是不好的；谁不来看这么精彩的表演；叫姐姐；我知道这两个人是来杀这孩子的,1,2
我好紧张你们看不紧张吗,我很紧张。你不觉得我紧张吗,2020/6/19 22:20,55,1076,2,3.49E+14,儿子有我；这作文笑死我了；这三人会是下一个张东升吗；他没病就是紧张的,儿子，我来了；这篇作文让我笑得要命；这三个人会是下一个张东生吗；他没有病，他很紧张,1,3
代入感太强了我已经脚伸直盖好被子了,替代感太强了。我伸直了脚，盖上了被子,2020/6/28 0:31,36,1720,4,1800459216,这个镜头不错这帮孩子聪明；相机我当时害怕极了；这部剧没有一个是单纯的好人；配乐太有感觉了,这是一个好机会。这些孩子很聪明；我害怕摄像机；这出戏里没有一个好人；比分太惊人了,1,2
这小女孩好俊,这个小女孩真帅,2020/6/26 13:44,3,1003,3,1621991180,这小女孩故意的呀；小姑娘肯定看到了装没看到；这种人就只有义气了害了那么优秀一孩子；这里很好,这个小女孩是故意的；小女孩一定看到了；这种人只有忠诚，伤害了这么优秀的孩子；这里很好,1,4
学霸准备害死所有人,雪霸会杀了所有人,2020/6/20 21:03,116,281,10,1259648104,开局到现在一直看这颜良不顺眼；这二傻子活得真累；故意给他说的就想让他杀严良；这一推门把我吓了个哆嗦,从一开始到现在，我一直对严亮不满；这两个傻瓜真的很累；我故意让他杀了阎良；门一推，我就发抖,1,2
万明是赃款啊,万明是偷来的钱,2020/6/21 20:22,146,1822,11,1519322547,这不是活得好的吗简单点；说没死的请去豆瓣看分析；我还是愿意相信他们都活着；童话怎么就不能是现实了,这不是很好的生活吗？保持简单；那些说自己没死的人请去豆瓣分析；我仍然想相信他们都还活着；为什么童话不能成为现实,1,1
这女人不死她不舒服,这个女人不会死。她很不舒服,2020/6/21 10:49,71,2143,4,1439734338,疯婆子陪你女儿去吧；这个后妈生精病；人家人都没去过在这闹；太好了上山了,疯女人，跟你女儿去；这位继母患有精子生成症；以前没有人来过这里；太棒了上山,1,3
张东升变得好绿了,张东生变绿了,2020/6/27 19:56,0,1011,3,1614718507,又有事做了；严良虽然喜欢偷但心智最善良；感觉他只是没得选有选择他会选择善良；因为是礼物,我又有事情要做；颜亮虽然喜欢偷东西，但他的心是最善良的；我觉得他别无选择。如果他有选择，他会选择仁慈；因为这是一份礼物,1,1
还能多住几天,我还能住几天,2020/6/19 14:55,12,4244,0,1470287814,现在跑的比上山快多了；这孩子多讲义气啊实在的男孩；人生三俩朋友足以；这段好哭,现在我能跑得比爬山快得多；这个男孩是多么忠诚啊！他是个真正的男孩；三两个朋友就够了；真是太哭了,1,2
这抒情小作文写的太好了,这篇抒情散文写得很好,2020/6/20 13:41,113,2761,5,1515559647,哇好会诛心哦这孩子；这话说的真的扎心；这段位诛心了；厉害,哇，你真会杀人，小子；真令人心碎；这个片段非常令人心碎；激烈的,1,4
果然是傻子,他真是个傻瓜,2020/6/20 14:22,558,1800,10,1191613146,严良太善良了无语；急死我了刀拿走啊；不拿刀就是个憨批；哦这迷人的智商,颜亮太善良了，说不出话来；我很担心。拿刀；如果你不带刀，你就是傻瓜；哦，这个迷人的智商,1,3
这是爷好吗,我是叶，好吗,2020/6/26 7:52,48,2435,3,3.54E+14,哭戏演得好；这是孙女吧；放下你的身段别走；你瞧这娃笑得多开心,这出哭闹剧演得很好；这是你的孙女吗；放下你的身材，别走；看这孩子多高兴啊,1,1
大排带丫爬山去,排带领你爬山,2020/6/25 12:10,4,476,7,1054270304,可怜的张东升；这姐的范儿有点像金姐；我都把房本拿来啦；去银行痕迹太明显了,可怜的张东生；这位大姐有点像金大姐；我带来了房间的书；去银行的痕迹太明显了,1,1
